date;bugs;new_bugs;new_reliability_rating;new_reliability_remediation_effort;reliability_rating;reliability_remediation_effort;new_security_rating;new_security_remediation_effort;new_vulnerabilities;security_rating;security_remediation_effort;vulnerabilities;code_smells;development_cost;effort_to_reach_maintainability_rating_a;new_code_smells;new_maintainability_rating;new_sqale_debt_ratio;new_technical_debt;sqale_debt_ratio;sqale_index;sqale_rating;normalized_td;branch_coverage;conditions_by_line;conditions_to_cover;coverage;coverage_line_hits_data;covered_conditions_by_line;executable_lines_data;it_branch_coverage;it_conditions_by_line;it_conditions_to_cover;it_coverage;it_coverage_line_hits_data;it_covered_conditions_by_line;it_line_coverage;it_lines_to_cover;it_uncovered_conditions;it_uncovered_lines;line_coverage;lines_to_cover;new_branch_coverage;new_conditions_to_cover;new_coverage;new_it_branch_coverage;new_it_conditions_to_cover;new_it_coverage;new_it_line_coverage;new_it_lines_to_cover;new_it_uncovered_conditions;new_it_uncovered_lines;new_line_coverage;new_lines_to_cover;new_overall_branch_coverage;new_overall_conditions_to_cover;new_overall_coverage;new_overall_line_coverage;new_overall_lines_to_cover;new_overall_uncovered_conditions;new_overall_uncovered_lines;new_uncovered_conditions;new_uncovered_lines;overall_branch_coverage;overall_conditions_by_line;overall_conditions_to_cover;overall_coverage;overall_coverage_line_hits_data;overall_covered_conditions_by_line;overall_line_coverage;overall_lines_to_cover;overall_uncovered_conditions;overall_uncovered_lines;skipped_tests;test_data;test_errors;test_execution_time;test_failures;test_success_density;tests;uncovered_conditions;uncovered_lines;duplicated_blocks;duplicated_files;duplicated_lines;duplicated_lines_density;duplications_data;new_duplicated_blocks;new_duplicated_lines;new_duplicated_lines_density;classes;comment_lines;comment_lines_data;comment_lines_density;directories;files;functions;generated_lines;generated_ncloc;lines;ncloc;ncloc_data;ncloc_language_distribution;new_lines;projects;statements;team_size;class_complexity;class_complexity_distribution;cognitive_complexity;complexity;complexity_in_classes;complexity_in_functions;file_complexity;file_complexity_distribution;function_complexity;function_complexity_distribution;blocker_violations;confirmed_issues;critical_violations;false_positive_issues;info_violations;major_violations;minor_violations;new_blocker_violations;new_critical_violations;new_info_violations;new_major_violations;new_minor_violations;new_violations;open_issues;reopened_issues;violations;wont_fix_issues;commented_out_code_lines;public_api;public_documented_api_density;public_undocumented_api;WMC;NOC;DIT;LOC;LCOM;LCOM3;CAM;CBO;CBM;Ca;Ce;IC;MOA;NPM;DAM;AMC;RFC
2017-06-16;8;;;;5;65;;;;2;30;3;222;175050;0;;;0;;1.7;3036;1;0.520308483;;;;0;;;;;;;;;;;;;;0;2335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2335;21;9;300;3.1;;;;;170;973;;14.3;30;101;463;;;9820;5835;;"java=5013;xml=822";;;1935;;5.8;;745;993;;;11.7;"0=51;5=9;10=11;20=6;30=6;60=0;90=2";1.9;"1=265;2=94;4=23;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.55170782;0.113512661;0.808984776;25354;63.63208961;0.765323026;0.379111777;17.55939891;0.099432042;5.681075964;13.00422024;0.099432042;2.132247377;7.509702611;0.4853672;37.65701664;37.62049381
2017-06-23;8;;;;5;65;;;;2;30;3;222;175290;0;;;0;;1.7;3036;1;0.519596098;;;;0;;;;;;;;;;;;;;0;2341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2341;21;9;300;3.1;;;;;170;973;;14.3;30;101;463;;;9828;5843;;"java=5021;xml=822";;;1941;;5.9;;750;995;;;11.7;"0=51;5=9;10=11;20=6;30=6;60=0;90=2";1.9;"1=265;2=94;4=23;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.57385693;0.113244668;0.809435744;25414;63.58337924;0.76552294;0.378806957;17.60309278;0.099197293;5.690013378;13.03852207;0.099197293;2.136027386;7.496379948;0.485480444;37.96926891;37.72495475
2017-06-30;8;;;;5;65;;;;2;30;3;222;175740;0;;;0;;1.7;3036;1;0.51826562;;;;0;;;;;;;;;;;;;;0;2348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2348;21;9;300;3;;;;;170;977;;14.3;30;101;464;;;9849;5858;;"java=5036;xml=822";;;1949;;5.9;;757;1000;;;11.8;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=265;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.57300816;0.112845044;0.80657936;25504;63.42605082;0.764781995;0.378489649;17.56920483;0.09884724;5.669934128;13.02074184;0.09884724;2.128489649;7.505214868;0.48729611;37.91918915;37.70710477
2017-07-07;8;;;;5;65;;;;2;30;3;222;175740;0;;;0;;1.7;3036;1;0.51826562;;;;0;;;;;;;;;;;;;;0;2348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2348;21;9;300;3;;;;;170;977;;14.3;30;101;464;;;9849;5858;;"java=5036;xml=822";;;1949;;5.9;;757;1000;;;11.8;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=265;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.57300816;0.112845044;0.80657936;25504;63.42605082;0.764781995;0.378489649;17.56920483;0.09884724;5.669934128;13.02074184;0.09884724;2.128489649;7.505214868;0.48729611;37.91918915;37.70710477
2017-07-14;8;;;;5;65;;;;2;30;3;222;175770;0;;;0;;1.7;3036;1;0.518177163;;;;0;;;;;;;;;;;;;;0;2348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2348;21;9;300;3;;;;;170;977;;14.3;30;101;464;;;9850;5859;;"java=5037;xml=822";;;1949;;5.9;;757;1000;;;11.8;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=265;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.57300816;0.112845044;0.80657936;25504;63.42605082;0.764781995;0.378489649;17.56920483;0.09884724;5.669934128;13.02074184;0.09884724;2.128489649;7.505214868;0.48729611;37.91918915;37.70710477
2017-07-21;8;;;;5;65;;;;2;30;3;222;175350;0;;;0;;1.7;3036;1;0.519418306;;;;0;;;;;;;;;;;;;;0;2343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2343;21;9;300;3.1;;;;;169;977;;14.3;30;101;462;;;9833;5845;;"java=5023;xml=822";;;1943;;5.9;;756;997;;;11.7;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=264;2=93;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.58888714;0.113093367;0.806782458;25448;63.54464005;0.763635649;0.377790003;17.59576391;0.09906476;5.680132034;13.03957089;0.09906476;2.130029865;7.50648381;0.488368438;37.99269098;37.77459918
2017-07-28;8;;;;5;65;;;;2;30;3;222;175710;0;;;0;;1.7;3036;1;0.518354106;;;;0;;;;;;;;;;;;;;0;2347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2347;21;9;300;3;;;;;169;980;;14.3;30;101;462;;;9849;5857;;"java=5030;xml=827";;;1946;;5.9;;757;998;;;11.7;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=263;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.58005023;0.112933605;0.807055407;25484;63.46005337;0.763812588;0.377962643;17.58173756;0.098924816;5.67352064;13.0305682;0.098924816;2.127020876;7.501530372;0.489091194;37.9587192;37.74996076
2017-08-04;8;;;;5;65;;;;2;30;3;222;175710;0;;;0;;1.7;3036;1;0.518354106;;;;0;;;;;;;;;;;;;;0;2347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2347;21;9;300;3;;;;;169;980;;14.3;30;101;462;;;9849;5857;;"java=5030;xml=827";;;1946;;5.9;;757;998;;;11.7;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=263;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;85;90;;;;;;;233;0;233;0;;;;;17.58005023;0.112933605;0.807055407;25484;63.46005337;0.763812588;0.377962643;17.58173756;0.098924816;5.67352064;13.0305682;0.098924816;2.127020876;7.501530372;0.489091194;37.9587192;37.74996076
2017-08-11;8;;;;5;65;;;;2;30;3;223;176010;0;;;0;;1.7;3056;1;0.520879495;;;;0;;;;;;;;;;;;;;0;2354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2354;21;9;300;3;;;;;169;982;;14.3;30;101;462;;;9861;5867;;"java=5040;xml=827";;;1950;;5.9;;760;998;;;11.7;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=263;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;86;90;;;;;;;234;0;234;0;;;;;18.80473556;0.111347545;0.79587573;25847;127.9235888;0.769025419;0.374666306;17.72716369;0.097535497;5.610631795;13.23960227;0.097535497;2.101288351;8.791426471;0.49386776;37.60095949;38.75958525
2017-08-18;8;;;;5;65;;;;2;30;3;223;176010;0;;;0;;1.7;3056;1;0.520879495;;;;0;;;;;;;;;;;;;;0;2354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2354;21;9;300;3;;;;;169;982;;14.3;30;101;462;;;9861;5867;;"java=5040;xml=827";;;1950;;5.9;;760;998;;;11.7;"0=51;5=8;10=12;20=6;30=6;60=0;90=2";1.9;"1=263;2=94;4=24;6=9;8=6;10=1;12=8";13;0;41;0;4;86;90;;;;;;;234;0;234;0;;;;;18.80473556;0.111347545;0.79587573;25847;127.9235888;0.769025419;0.374666306;17.72716369;0.097535497;5.610631795;13.23960227;0.097535497;2.101288351;8.791426471;0.49386776;37.60095949;38.75958525
2017-08-25;8;;;;5;65;;;;2;30;3;235;176190;0;;;0;;1.8;3236;1;0.550996084;;;;0;;;;;;;;;;;;;;0;2372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2372;20;8;273;2.8;;;;;168;980;;14.3;30;102;463;;;9883;5873;;"java=5046;xml=827";;;1964;;5.9;;766;991;;;11.5;"0=49;5=9;10=15;20=6;30=5;60=0;90=2";1.9;"1=264;2=95;4=22;6=10;8=5;10=2;12=8";13;0;40;0;4;88;101;;;;;;;246;0;246;0;;;;;18.79690374;0.110285101;0.782035561;26096;127.4102544;0.757089209;0.371397915;17.6072195;0.096604844;5.541385653;13.16056101;0.096604844;2.056215512;8.886151134;0.504828326;37.62645616;38.83610515
2017-09-01;8;;;;5;65;;;;2;30;3;233;176100;0;;;0;;1.8;3206;1;0.546166951;;;;0;;;;;;;;;;;;;;0;2372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2372;20;8;273;2.8;;;;;168;980;;14.3;30;102;463;;;9880;5870;;"java=5046;xml=824";;;1964;;5.9;;766;991;;;11.5;"0=49;5=9;10=15;20=6;30=5;60=0;90=2";1.9;"1=264;2=95;4=22;6=10;8=5;10=2;12=8";13;0;40;0;4;88;99;;;;;;;244;0;244;0;;;;;18.79690374;0.110285101;0.782035561;26096;127.4102544;0.757089209;0.371397915;17.6072195;0.096604844;5.541385653;13.16056101;0.096604844;2.056215512;8.886151134;0.504828326;37.62645616;38.83610515
2017-09-08;8;;;;5;65;;;;2;30;3;223;172920;0;;;0;;1.7;3026;1;0.524982651;;;;0;;;;;;;;;;;;;;0;2311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2311;22;10;298;3.1;;;;;165;978;;14.5;30;102;454;;;9758;5764;;"java=4940;xml=824";;;1918;;5.9;;748;973;;;11.3;"0=52;5=8;10=13;20=6;30=5;60=0;90=2";1.9;"1=258;2=93;4=22;6=9;8=5;10=2;12=8";13;0;43;0;4;85;89;;;;;;;234;0;234;0;;;;;19.02467208;0.112351655;0.781152405;25616;129.8636009;0.767293879;0.371447533;17.79715803;0.098415053;5.655293567;13.25577764;0.098415053;2.072103373;8.958970956;0.498828857;38.05270144;39.29391786
2017-09-15;8;;;;5;65;;;;2;30;3;223;172950;0;;;0;;1.7;3026;1;0.524891587;;;;0;;;;;;;;;;;;;;0;2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2312;22;10;298;3.1;;;;;165;978;;14.5;30;102;454;;;9759;5765;;"java=4941;xml=824";;;1919;;5.9;;748;973;;;11.3;"0=52;5=8;10=13;20=6;30=5;60=0;90=2";1.9;"1=258;2=93;4=22;6=9;8=5;10=2;12=8";13;0;43;0;4;85;89;;;;;;;234;0;234;0;;;;;19.02544887;0.112334114;0.781186573;25620;129.8483216;0.767252147;0.371428571;17.79703357;0.098399688;5.654722873;13.25620609;0.098399688;2.072092116;8.960382514;0.498907104;38.05562061;39.29355972
2017-09-22;8;;;;5;65;;;;2;30;3;223;172950;0;;;0;;1.7;3026;1;0.524891587;;;;0;;;;;;;;;;;;;;0;2312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2312;22;10;298;3.1;;;;;165;974;;14.5;30;102;454;;;9755;5765;;"java=4941;xml=824";;;1919;;5.9;;748;973;;;11.3;"0=52;5=8;10=13;20=6;30=5;60=0;90=2";1.9;"1=258;2=93;4=22;6=9;8=5;10=2;12=8";13;0;43;0;4;85;89;;;;;;;234;0;234;0;;;;;19.02544887;0.112334114;0.781186573;25620;129.8483216;0.767252147;0.371428571;17.79703357;0.098399688;5.654722873;13.25620609;0.098399688;2.072092116;8.960382514;0.498907104;38.05562061;39.29355972
2017-09-29;8;;;;5;65;;;;2;30;3;245;185130;0;;;0;;1.8;3367;1;0.545616594;;;;0;;;;;;;;;;;;;;0;2488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2488;28;16;490;4.7;;;;;175;1020;;14.2;32;110;493;;;10413;6171;;"java=5297;xml=874";;;2067;;6;;797;1044;;;11.2;"0=52;5=12;10=16;20=6;30=5;60=0;90=2";1.9;"1=286;2=101;4=23;6=9;8=6;10=2;12=9";13;0;45;0;4;98;96;;;;;;;256;0;256;0;;;;;18.31444879;0.104287778;0.783321002;28383;120.4200402;0.719092414;0.371912765;17.07289575;0.088820773;5.438783779;12.71620336;0.088820773;1.917380122;8.964415319;0.499383434;36.13860409;37.8533277
2017-10-06;8;;;;5;65;;;;2;30;3;247;186630;0;;;0;;1.8;3387;1;0.544446231;;;;0;;;;;;;;;;;;;;0;2505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2505;28;16;490;4.7;;;;;177;1028;;14.2;32;111;496;;;10496;6221;;"java=5342;xml=879";;;2077;;5.9;;798;1050;;;11.2;"0=52;5=13;10=16;20=6;30=5;60=0;90=2";1.9;"1=288;2=102;4=23;6=9;8=6;10=2;12=9";13;0;45;0;4;99;97;;;;;;;258;0;258;0;;;;;18.23841222;0.105665137;0.782643731;28543;119.7485198;0.720702099;0.372805942;17.12118558;0.088322881;5.525032407;12.67617279;0.088322881;1.915040465;8.932803139;0.496584101;35.99432435;37.68493151
2017-10-13;8;;;;5;65;;;;2;30;3;243;185370;0;;;0;;1.8;3352;1;0.542482602;;;;0;;;;;;;;;;;;;;0;2481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2481;28;16;490;4.7;;;;;175;1026;;14.2;32;111;493;;;10447;6179;;"java=5300;xml=879";;;2058;;6;;791;1045;;;11.1;"0=52;5=13;10=16;20=6;30=5;60=0;90=2";1.9;"1=286;2=101;4=23;6=9;8=6;10=2;12=9";13;0;45;0;4;95;97;;;;;;;254;0;254;0;;;;;18.31999577;0.094986063;0.782153064;28341;120.5786669;0.720475636;0.370452701;17.2211284;0.088952401;5.547757666;12.75431354;0.088952401;1.927560778;8.983345683;0.49405455;36.10285452;37.87964433
2017-10-20;12;;;;5;85;;;;2;30;3;243;185580;0;;;0;;1.8;3352;1;0.541868736;;;;0;;;;;;;;;;;;;;0;2481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2481;28;16;490;4.7;;;;;175;1026;;14.2;32;111;493;;;10468;6186;;"java=5300;xml=886";;;2058;;6;;791;1045;;;11.1;"0=52;5=13;10=16;20=6;30=5;60=0;90=2";1.9;"1=286;2=101;4=23;6=9;8=6;10=2;12=9";17;0;45;0;4;95;97;;;;;;;258;0;258;0;;;;;18.31999577;0.094986063;0.782153064;28341;120.5786669;0.720475636;0.370452701;17.2211284;0.088952401;5.547757666;12.75431354;0.088952401;1.927560778;8.625136728;0.49405455;36.10285452;37.87964433
2017-10-27;12;;;;5;85;;;;2;30;3;265;191340;0;;;0;;2;3762;1;0.589840075;;;;0;;;;;;;;;;;;;;0;2593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2593;28;16;490;4.6;;;;;178;1034;;14;32;111;508;;;10692;6378;;"java=5492;xml=886";;;2148;;6.1;;827;1081;;;11.5;"0=49;5=15;10=16;20=7;30=5;60=0;90=2";1.9;"1=295;2=105;4=23;6=9;8=7;10=3;12=9";17;0;48;0;4;102;109;;;;;;;280;0;280;0;;;;;18.15316678;0.09251177;0.803773326;29099;117.5350356;0.714285714;0.36884429;17.04024193;0.08663528;5.442901818;12.65012543;0.08663528;1.934808756;8.578336025;0.507233926;35.7090278;37.47671741
2017-11-03;12;;;;5;85;;;;2;30;3;265;191340;0;;;0;;2;3762;1;0.589840075;;;;0;;;;;;;;;;;;;;0;2593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2593;28;16;490;4.6;;;;;178;1034;;14;32;111;508;;;10692;6378;;"java=5492;xml=886";;;2148;;6.1;;827;1081;;;11.5;"0=49;5=15;10=16;20=7;30=5;60=0;90=2";1.9;"1=295;2=105;4=23;6=9;8=7;10=3;12=9";17;0;48;0;4;102;109;;;;;;;280;0;280;0;;;;;18.15316678;0.09251177;0.803773326;29099;117.5350356;0.714285714;0.36884429;17.04024193;0.08663528;5.442901818;12.65012543;0.08663528;1.934808756;8.578336025;0.507233926;35.7090278;37.47671741
2017-11-10;12;;;;5;85;;;;2;30;3;265;191340;0;;;0;;2;3762;1;0.589840075;;;;0;;;;;;;;;;;;;;0;2593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2593;28;16;490;4.6;;;;;178;1034;;14;32;111;508;;;10692;6378;;"java=5492;xml=886";;;2148;;6.1;;827;1081;;;11.5;"0=49;5=15;10=16;20=7;30=5;60=0;90=2";1.9;"1=295;2=105;4=23;6=9;8=7;10=3;12=9";17;0;48;0;4;102;109;;;;;;;280;0;280;0;;;;;18.15316678;0.09251177;0.803773326;29099;117.5350356;0.714285714;0.36884429;17.04024193;0.08663528;5.442901818;12.65012543;0.08663528;1.934808756;8.578336025;0.507233926;35.7090278;37.47671741
2017-11-17;12;;;;5;85;;;;2;30;3;265;191340;0;;;0;;2;3762;1;0.589840075;;;;0;;;;;;;;;;;;;;0;2593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2593;28;16;490;4.6;;;;;178;1034;;14;32;111;508;;;10692;6378;;"java=5492;xml=886";;;2148;;6.1;;827;1081;;;11.5;"0=49;5=15;10=16;20=7;30=5;60=0;90=2";1.9;"1=295;2=105;4=23;6=9;8=7;10=3;12=9";17;0;48;0;4;102;109;;;;;;;280;0;280;0;;;;;18.15316678;0.09251177;0.803773326;29099;117.5350356;0.714285714;0.36884429;17.04024193;0.08663528;5.442901818;12.65012543;0.08663528;1.934808756;8.578336025;0.507233926;35.7090278;37.47671741
2017-11-24;13;;;;5;90;;;;2;30;3;270;195030;0;;;0;;2;3811;1;0.586217505;;;;0;;;;;;;;;;;;;;0;2645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2645;28;16;490;4.5;;;;;186;1034;;13.7;32;112;518;;;10855;6501;;"java=5610;xml=891";;;2190;;5.9;;839;1094;;;11.5;"0=49;5=15;10=17;20=7;30=5;60=0;90=2";1.9;"1=298;2=108;4=23;6=9;8=7;10=3;12=9";18;0;48;0;4;107;109;;;;;;;286;0;286;0;;;;;17.89329874;0.092449715;0.80196085;29681;115.2436913;0.72278562;0.372696338;17.07395303;0.084936491;5.478555305;12.6275395;0.084936491;1.896870052;8.47292881;0.505643341;36.03450019;37.1898184
2017-12-01;13;;;;5;90;;;;2;30;3;275;202110;0;;;0;;1.9;3890;1;0.577408342;;;;0;;;;;;;;;;;;;;0;2776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2776;26;15;456;4.1;;;;;190;1047;;13.5;32;115;552;;;11198;6737;;"java=5846;xml=891";;;2292;;6;;879;1144;;;11.7;"0=51;5=14;10=18;20=6;30=7;60=0;90=2";1.9;"1=323;2=115;4=26;6=9;8=7;10=3;12=9";18;0;47;0;4;110;112;;;;;;;291;0;291;0;;;;;17.99173125;0.088978242;0.803365868;30839;112.2190084;0.71030189;0.370440027;16.83627874;0.081747138;5.437627679;12.4249165;0.081747138;1.887901683;8.829501605;0.522422906;35.35257304;36.72593145
2017-12-08;13;;;;5;90;;;;2;30;3;276;203610;0;;;0;;1.9;3912;1;0.576396051;;;;0;;;;;;;;;;;;;;0;2808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2808;26;15;456;4;;;;;192;1079;;13.7;32;116;555;;;11308;6787;;"java=5901;xml=886";;;2317;;6;;890;1153;;;11.6;"0=52;5=14;10=17;20=7;30=7;60=0;90=2";1.9;"1=324;2=114;4=28;6=9;8=7;10=3;12=9";18;0;47;0;4;110;113;;;;;;;292;0;292;0;;;;;18.03207128;0.090455818;0.802554122;31087;111.6350243;0.709428378;0.370154727;17.26535208;0.081094991;5.444558819;12.85096664;0.081094991;1.92469521;8.778235275;0.520120951;36.79300029;37.631711
2017-12-15;13;;;;5;90;;;;2;30;3;276;203610;0;;;0;;1.9;3912;1;0.576396051;;;;0;;;;;;;;;;;;;;0;2808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2808;26;15;456;4;;;;;192;1079;;13.7;32;116;555;;;11308;6787;;"java=5901;xml=886";;;2317;;6;;890;1153;;;11.6;"0=52;5=14;10=17;20=7;30=7;60=0;90=2";1.9;"1=324;2=114;4=28;6=9;8=7;10=3;12=9";18;0;47;0;4;110;113;;;;;;;292;0;292;0;;;;;18.03207128;0.090455818;0.802554122;31087;111.6350243;0.709428378;0.370154727;17.26535208;0.081094991;5.444558819;12.85096664;0.081094991;1.92469521;8.778235275;0.520120951;36.79300029;37.631711
2017-12-22;13;;;;5;90;;;;2;30;3;282;202920;0;;;0;;1.9;3902;1;0.576877587;;;;0;;;;;;;;;;;;;;0;2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;22;11;338;3;;;;;193;1071;;13.7;32;117;546;;;11303;6764;;"java=5864;xml=900";;;2297;;5.9;;889;1143;;;11.4;"0=54;5=13;10=17;20=7;30=7;60=0;90=2";1.9;"1=316;2=113;4=28;6=9;8=7;10=3;12=9";18;0;48;0;8;106;118;;;;;;;298;0;298;0;;;;;18.09730553;0.119710775;0.781135501;30841;112.510619;0.711228559;0.368697513;17.4107195;0.081806686;5.502901981;12.94614312;0.081806686;1.921111507;8.777439123;0.515028696;37.00048637;37.82513537
2017-12-29;13;;;;5;90;;;;2;30;3;282;202890;0;;;0;;1.9;3902;1;0.576962886;;;;0;;;;;;;;;;;;;;0;2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;22;11;338;3;;;;;193;1071;;13.7;32;117;547;;;11303;6763;;"java=5863;xml=900";;;2295;;5.9;;883;1139;;;11.4;"0=54;5=13;10=17;20=8;30=6;60=0;90=2";1.9;"1=319;2=111;4=28;6=9;8=7;10=3;12=9";18;0;48;0;8;106;118;;;;;;;298;0;298;0;;;;;18.12125637;0.11979623;0.780979266;30819;112.8438301;0.711282001;0.368409098;17.41821604;0.081735293;5.502612025;12.95395697;0.081735293;1.922482884;8.762289497;0.514682501;36.99192057;37.84707486
2018-01-05;13;;;;5;90;;;;2;30;3;282;202890;0;;;0;;1.9;3902;1;0.576962886;;;;0;;;;;;;;;;;;;;0;2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;22;11;338;3;;;;;193;1071;;13.7;32;117;547;;;11303;6763;;"java=5863;xml=900";;;2295;;5.9;;883;1139;;;11.4;"0=54;5=13;10=17;20=8;30=6;60=0;90=2";1.9;"1=319;2=111;4=28;6=9;8=7;10=3;12=9";18;0;48;0;8;106;118;;;;;;;298;0;298;0;;;;;18.12125637;0.11979623;0.784548493;30819;112.8438301;0.711282001;0.368409098;17.41821604;0.081735293;5.502612025;12.95395697;0.081735293;1.922482884;8.762289497;0.514682501;36.99192057;37.84707486
2018-01-12;13;;;;5;90;;;;2;30;3;281;203040;0;;;0;;1.9;3896;1;0.575650118;;;;0;;;;;;;;;;;;;;0;2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;22;11;338;3;;;;;193;1071;;13.7;32;117;547;;;11313;6768;;"java=5868;xml=900";;;2286;;5.9;;874;1130;;;11.3;"0=54;5=13;10=18;20=7;30=6;60=0;90=2";1.9;"1=323;2=108;4=27;6=10;8=6;10=3;12=9";18;0;47;0;8;106;118;;;;;;;297;0;297;0;;;;;18.10808439;0.118453987;0.783571173;30763;112.9599194;0.711374053;0.36849462;17.66472711;0.081624029;5.686213958;13.01771609;0.081624029;1.924812274;8.748984169;0.514189123;36.98654227;37.87241166
2018-01-19;13;;;;5;90;;;;2;30;3;281;203040;0;;;0;;1.9;3896;1;0.575650118;;;;0;;;;;;;;;;;;;;0;2790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2790;22;11;338;3;;;;;193;1071;;13.7;32;117;547;;;11313;6768;;"java=5868;xml=900";;;2286;;5.9;;874;1130;;;11.3;"0=54;5=13;10=18;20=7;30=6;60=0;90=2";1.9;"1=323;2=108;4=27;6=10;8=6;10=3;12=9";18;0;47;0;8;106;118;;;;;;;297;0;297;0;;;;;18.10808439;0.118453987;0.783571173;30763;112.9599194;0.711374053;0.36849462;17.66472711;0.081624029;5.686213958;13.01771609;0.081624029;1.924812274;8.748984169;0.514189123;36.98654227;37.87241166
2018-01-26;13;;;;5;90;;;;2;30;3;281;203550;0;;;0;;1.9;3896;1;0.574207811;;;;0;;;;;;;;;;;;;;0;2791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2791;22;11;338;3;;;;;193;1078;;13.7;32;117;547;;;11337;6785;;"java=5885;xml=900";;;2287;;5.9;;875;1131;;;11.3;"0=54;5=13;10=18;20=7;30=6;60=0;90=2";1.9;"1=323;2=108;4=27;6=10;8=6;10=3;12=9";18;0;47;0;8;106;118;;;;;;;297;0;297;0;;;;;18.1072833;0.118430888;0.78400338;30769;112.939257;0.711397835;0.368487764;17.66362248;0.081608112;5.685690143;13.01693263;0.081608112;1.925216939;8.748448113;0.514283857;36.98998992;37.87029153
