Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
20 guava-47b464a12eb901ad935b43a8720a152cb3a1fd4b;13/05/2016;0.015138128;0.017001519;0.000310886;0.00217524;0.000262761;0.000275274;2.40624E-05;32.69754159;658.4234345;21.97341588;267.8431537;0.885859071;0.969410802;0.922278496;0.885513705;0.781032296;0.901687969;1;0.393917125;0.378848961;0.345902341;0;0.82745535;0.821243916;0.828892013;0.825781173
21 guava-7086f2ee96caee74013128bfa80b9fcb21b6a01a;20/05/2016;0.015134629;0.016997827;0.000311816;0.002175014;0.000262734;0.000275245;2.40599E-05;32.6960409;658.374649;21.96909364;267.8219819;0.885890417;0.969444003;0.922045976;0.885525604;0.781055055;0.901698188;1;0.393937022;0.378869215;0.345977035;0;0.827441799;0.821235002;0.828884229;0.825771091
22 guava-52a6955f2a3f7d5e62bcb9561e5fc563b6e7fafb;27/05/2016;0.015137425;0.016995345;0.000311577;0.002178151;0.000262532;0.000275995;2.30797E-05;32.66677662;657.6797099;21.91886702;267.6162291;0.885865363;0.969466325;0.922105873;0.885360495;0.781223284;0.901430271;1;0.394325692;0.379157634;0.346829229;0;0.827462099;0.821242877;0.828905944;0.825787719
23 guava-e53a8154368689026b3216fe259be4129c89fcd5;03/06/2016;0.015136931;0.016996595;0.000311547;0.002177941;0.000262507;0.000275969;2.30775E-05;32.6667125;657.627624;21.91772094;267.5904961;0.88586979;0.96945508;0.922113363;0.885371518;0.781244321;0.901439749;1;0.394325692;0.379179259;0.346847902;0;0.827467245;0.821249377;0.828913919;0.825794259
24 guava-70f37c12b4cb53f5bce07084a150ababf575596a;10/06/2016;0.015121466;0.016980946;0.000310873;0.002180907;0.000261939;0.000275372;2.30276E-05;32.66794854;656.6766127;21.99964019;267.0225018;0.88600837;0.969595813;0.922281806;0.885215429;0.781717419;0.901652903;1;0.394309774;0.379573973;0.34545757;0;0.827559678;0.821339484;0.829009895;0.825887089
25 guava-c514e3258a1da18c5609422743b4eebc2c887b4e;17/06/2016;0.015126188;0.016983015;0.000310911;0.002184051;0.000261971;0.000275405;2.30304E-05;32.63393916;656.7386019;22.00021879;267.0549228;0.885966062;0.969577203;0.922272335;0.885049924;0.781690817;0.901640917;1;0.394760789;0.37954824;0.345447385;0;0.827531959;0.821302916;0.828997236;0.825861442
26 guava-58c157015408bd6a11d3be9e4dd76cf617d3db53;24/06/2016;0.015152504;0.017009028;0.00031086;0.002184655;0.000261928;0.000277279;2.30267E-05;32.63787886;657.1828106;21.99310831;267.0130839;0.885730254;0.96934327;0.922285013;0.885018176;0.781726424;0.900971643;1;0.394709055;0.379363874;0.345567914;0;0.827386853;0.821184879;0.828793443;0.825705813
27 guava-a5b1ce806d6b6e9271debc430d335638bbb327e9;01/07/2016;0.015140624;0.017000454;0.000310931;0.002186115;0.000261029;0.000277343;2.30319E-05;32.60754718;657.1203093;21.99052427;267.0755217;0.885836699;0.969420378;0.922267188;0.884941296;0.782476081;0.90094893;1;0.39511099;0.379389814;0.345612052;0;0.827494742;0.821315268;0.828927316;0.825829851
28 guava-e5367f117079576ba10675ae78ed4752f250c640;08/07/2016;0.01512144;0.016969947;0.000309366;0.002183813;0.000261327;0.000280543;2.20975E-05;32.64532781;658.010136;21.99165674;267.3835883;0.886008599;0.969694718;0.922658622;0.88506247;0.782227175;0.8998062;1;0.394609566;0.379020501;0.345593378;0;0.827515359;0.821299463;0.828717862;0.825761644
29 guava-bb7a1ce573a6da955e095869bd3e06cb1449ae9e;15/07/2016;0.015119503;0.016975677;0.000309523;0.002185883;0.00026146;0.000280685;2.21088E-05;32.61939111;659.2290073;21.98247257;267.5184012;0.886025962;0.969643197;0.922619368;0.884953542;0.782116647;0.899755348;1;0.394954461;0.378514595;0.345749557;0;0.82747933;0.821249171;0.828687171;0.825722644
30 guava-202ba853a79bdbb987bedb54839ee79109b397fb;22/07/2016;0.015110874;0.016966696;0.000312347;0.002185469;0.000261411;0.000280632;2.21046E-05;32.6205165;659.2324853;21.98095451;267.4680517;0.886103283;0.969723956;0.921913217;0.884975324;0.782157899;0.899774327;1;0.394938542;0.378513184;0.345775021;0;0.827416946;0.821201463;0.828637041;0.825669241
31 guava-5803c43d7e79b969b12fb61ed423dbb07fddfc6c;29/07/2016;0.015191691;0.017044827;0.000311895;0.002188064;0.000261032;0.000278306;2.20726E-05;32.6834639;659.9408906;22.01039043;267.0749815;0.885379115;0.969021336;0.922026224;0.884838731;0.782473159;0.900604857;1;0.394104163;0.378219161;0.345275927;0;0.827198704;0.82106926;0.828626414;0.825548896
32 guava-061da3b34c3497877bb65db6874f4e9610bed2e8;05/08/2016;0.015210637;0.017064679;0.000312048;0.002194894;0.00026116;0.000278442;2.20834E-05;32.66129593;660.2556034;22.03045872;267.2056854;0.885209347;0.968842812;0.921988117;0.884479246;0.78236685;0.900556281;1;0.39439865;0.378088503;0.34493471;0;0.827063139;0.82091885;0.828519995;0.825418112
33 guava-4b77bfafa9a59414a732e6f298f34b468e5e92a7;12/08/2016;0.015216692;0.017072432;0.000311366;0.002182436;0.000260589;0.000277834;2.20351E-05;32.63969408;659.1553496;22.05164267;266.6278009;0.885155094;0.968773091;0.922158523;0.885134973;0.782842237;0.900773501;1;0.394685178;0.378545184;0.34457482;0;0.827210407;0.821167592;0.82867937;0.825603221
34 guava-657c5a8fe1ba24d36835f0ae927051654faf3745;19/08/2016;0.015216244;0.017073047;0.000310263;0.002185205;0.000260621;0.00027685;2.19571E-05;32.68059922;657.1375238;22.03819383;265.6848474;0.885159107;0.96876756;0.922434293;0.884989213;0.782816022;0.901125033;1;0.394142632;0.379382675;0.344803995;0;0.827268224;0.821189339;0.828790712;0.82566685
35 guava-212b62566935763aeb4d0dd9082b1238b4b6cb58;26/08/2016;0.015232781;0.017094343;0.000309784;0.00218755;0.000261172;0.000277376;2.19232E-05;32.69222843;656.5882307;22.05578967;265.2766626;0.885010923;0.968576052;0.922554067;0.884865803;0.78235707;0.90093729;1;0.39398743;0.379610663;0.344505218;0;0.827137296;0.821036871;0.828635313;0.8255206
36 guava-d7a8ec278d82466bef86eecffa03ac8e7c3ad557;02/09/2016;0.01521629;0.017083319;0.000309584;0.002191854;0.000261003;0.000277197;2.1909E-05;32.70178682;656.984275;22.07153104;265.1054795;0.885158695;0.968675188;0.922604011;0.884639241;0.782497425;0.901001174;1;0.393861411;0.379446303;0.344236998;0;0.82717279;0.821037859;0.828673844;0.825545602
37 guava-fa7b9050c3632090928a3a34dbdf97fc55bc5e3d;09/09/2016;0.015214157;0.017080322;0.000309599;0.002194817;0.000261016;0.00027721;2.19101E-05;32.71421182;658.5171661;22.08295245;265.1185211;0.885177809;0.968702138;0.922600324;0.884483334;0.782487065;0.900996459;1;0.393695596;0.37881007;0.344043472;0;0.827140651;0.820988627;0.828637107;0.825506236
38 guava-8025f5489b0cea538ada78f8c6590292d4ae461d;16/09/2016;0.015222508;0.017095387;0.000310079;0.00220204;0.000261421;0.00027764;2.19441E-05;32.73547279;660.8375576;22.04995044;265.5350786;0.885102974;0.968566663;0.922480176;0.884103156;0.782149419;0.900842775;1;0.393414375;0.377846984;0.344603679;0;0.826984784;0.820782946;0.828493284;0.825337796
39 guava-b1929feeb03a96c2ad420f0965e8f3bda530b365;23/09/2016;0.015197583;0.017069376;0.000310057;0.00219139;0.000261402;0.000277621;2.28965E-05;32.73931328;660.9650952;22.05086277;265.5161922;0.885326318;0.968800579;0.922485649;0.884663667;0.782164799;0.900849775;1;0.393362641;0.377794065;0.344588401;0;0.827140284;0.820970564;0.828585143;0.825482774
40 guava-782eac76781420dbecf4aa1031d718eb375c7a96;30/09/2016;0.015203173;0.017075786;0.000310035;0.00219028;0.000261384;0.000277601;2.28949E-05;32.73465373;660.8019543;22.04909718;265.4964036;0.885276225;0.968742932;0.922491195;0.884722127;0.782180384;0.900856869;1;0.393424987;0.37786176;0.344618957;0;0.827132689;0.820976263;0.828584782;0.825482021
41 guava-337f44c1677ae628e4d218ce9260c59a2f518976;07/10/2016;0.015154157;0.017028068;0.000311361;0.002168027;0.000262501;0.000277829;2.29928E-05;32.81038239;663.5100871;22.04451402;266.6239876;0.885715439;0.969172046;0.922159865;0.885893295;0.781249262;0.900775212;1;0.392420814;0.376737759;0.344695349;0;0.827253486;0.821120121;0.828524734;0.825550217
42 guava-7970182d52338b1b1517479ee2e007f1c318be23;14/10/2016;0.015158015;0.017032898;0.000311204;0.002169808;0.000262369;0.000278647;2.29812E-05;32.84155996;664.1729306;22.05153151;266.4910249;0.88568087;0.969128619;0.922199071;0.885799575;0.78135944;0.900483207;1;0.39200694;0.376462621;0.344576517;0;0.827203035;0.82106689;0.828438797;0.825487017
43 guava-9b4c062c1a588509d3948fef8170ee400d3b145b;21/10/2016;0.015156476;0.017031169;0.000311172;0.002169588;0.000262342;0.000278619;2.29789E-05;32.8405937;664.133288;22.05176372;266.4640074;0.885694655;0.969144164;0.922206967;0.885811166;0.78138163;0.900493307;1;0.392020206;0.376479099;0.344573122;0;0.827214737;0.821079142;0.828450035;0.825498747
44 guava-5367a2d0687ec4c1901f693559cd4d2d14ca65d1;28/10/2016;0.01518253;0.01705056;0.000311019;0.002170437;0.000262213;0.000278482;2.29676E-05;32.8751951;664.6929971;22.06470925;266.3342597;0.8854612;0.968969782;0.922245158;0.885766489;0.781488957;0.900542158;1;0.391561231;0.376246794;0.344352435;0;0.827128217;0.821019512;0.828390475;0.825430183
