date;bugs;new_bugs;new_reliability_rating;new_reliability_remediation_effort;reliability_rating;reliability_remediation_effort;new_security_rating;new_security_remediation_effort;new_vulnerabilities;security_rating;security_remediation_effort;vulnerabilities;code_smells;development_cost;effort_to_reach_maintainability_rating_a;new_code_smells;new_maintainability_rating;new_sqale_debt_ratio;new_technical_debt;sqale_debt_ratio;sqale_index;sqale_rating;normalized_td;branch_coverage;conditions_by_line;conditions_to_cover;coverage;coverage_line_hits_data;covered_conditions_by_line;executable_lines_data;it_branch_coverage;it_conditions_by_line;it_conditions_to_cover;it_coverage;it_coverage_line_hits_data;it_covered_conditions_by_line;it_line_coverage;it_lines_to_cover;it_uncovered_conditions;it_uncovered_lines;line_coverage;lines_to_cover;new_branch_coverage;new_conditions_to_cover;new_coverage;new_it_branch_coverage;new_it_conditions_to_cover;new_it_coverage;new_it_line_coverage;new_it_lines_to_cover;new_it_uncovered_conditions;new_it_uncovered_lines;new_line_coverage;new_lines_to_cover;new_overall_branch_coverage;new_overall_conditions_to_cover;new_overall_coverage;new_overall_line_coverage;new_overall_lines_to_cover;new_overall_uncovered_conditions;new_overall_uncovered_lines;new_uncovered_conditions;new_uncovered_lines;overall_branch_coverage;overall_conditions_by_line;overall_conditions_to_cover;overall_coverage;overall_coverage_line_hits_data;overall_covered_conditions_by_line;overall_line_coverage;overall_lines_to_cover;overall_uncovered_conditions;overall_uncovered_lines;skipped_tests;test_data;test_errors;test_execution_time;test_failures;test_success_density;tests;uncovered_conditions;uncovered_lines;duplicated_blocks;duplicated_files;duplicated_lines;duplicated_lines_density;duplications_data;new_duplicated_blocks;new_duplicated_lines;new_duplicated_lines_density;classes;comment_lines;comment_lines_data;comment_lines_density;directories;files;functions;generated_lines;generated_ncloc;lines;ncloc;ncloc_data;ncloc_language_distribution;new_lines;projects;statements;team_size;class_complexity;class_complexity_distribution;cognitive_complexity;complexity;complexity_in_classes;complexity_in_functions;file_complexity;file_complexity_distribution;function_complexity;function_complexity_distribution;blocker_violations;confirmed_issues;critical_violations;false_positive_issues;info_violations;major_violations;minor_violations;new_blocker_violations;new_critical_violations;new_info_violations;new_major_violations;new_minor_violations;new_violations;open_issues;reopened_issues;violations;wont_fix_issues;commented_out_code_lines;public_api;public_documented_api_density;public_undocumented_api;WMC;NOC;DIT;LOC;LCOM;LCOM3;CAM;CBO;CBM;Ca;Ce;IC;MOA;NPM;DAM;AMC;RFC
2017-03-31;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;819.0;673590.0;0.0;;;0.0;;1.2;8061.0;1.0;0.3590166124794014;;;;0.0;;;;;;;;;;;;;;0.0;12177.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12177.0;8.0;5.0;102.0;0.3;;;;;264.0;4559.0;;16.9;52.0;197.0;1998.0;;;38298.0;22453.0;;"java=21146;xml=1307";;;9992.0;;18.3;;3720.0;4841.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1072;2=494;4=170;6=50;8=34;10=24;12=42";43.0;0.0;123.0;0.0;28.0;434.0;275.0;;;;;;;903.0;0.0;903.0;0.0;;;;;61.30427881;1.557029622;0.795215945;2099558;187.7860064;0.782366098;0.315071553;16.69529825;0.3123767;8.120064317999999;9.248643286;0.184228776;7.679995504;36.64698856;0.705667574;108.584153;48.08765607
2017-04-07;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;819.0;673590.0;0.0;;;0.0;;1.2;8062.0;1.0;0.3590611499576894;;;;0.0;;;;;;;;;;;;;;0.0;12177.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12177.0;8.0;5.0;102.0;0.3;;;;;264.0;4562.0;;16.9;52.0;197.0;1998.0;;;38301.0;22453.0;;"java=21146;xml=1307";;;9992.0;;18.3;;3721.0;4842.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1072;2=494;4=170;6=50;8=34;10=24;12=42";43.0;0.0;123.0;0.0;28.0;434.0;275.0;;;;;;;903.0;0.0;903.0;0.0;;;;;61.30611943;1.557016274;0.7952177009999999;2099576;187.7911435;0.782367011;0.31507171;16.6952237;0.312374022;8.120037568999999;9.248598288;0.184227196;7.679929662;36.64811467;0.705661524;108.5839746;48.08812684
2017-04-14;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;808.0;674490.0;0.0;;;0.0;;1.2;7994.0;1.0;0.3555575323577814;;;;0.0;;;;;;;;;;;;;;0.0;12191.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12191.0;8.0;5.0;102.0;0.3;;;;;264.0;4580.0;;16.9;52.0;197.0;2002.0;;;38353.0;22483.0;;"java=21176;xml=1307";;;10007.0;;18.4;;3725.0;4850.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1074;2=497;4=169;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;434.0;275.0;;;;;;;892.0;0.0;892.0;0.0;;;;;61.66578464;1.555559891;0.795394721;2101588;194.4501729;0.782637701;0.314976104;16.72176135;0.312345236;8.139164289;9.257953985;0.184321094;7.707407922000001;36.99316422;0.704971193;108.5146837;48.2186675
2017-04-21;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;807.0;674430.0;0.0;;;0.0;;1.2;7979.0;1.0;0.3549219340776656;;;;0.0;;;;;;;;;;;;;;0.0;12190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12190.0;8.0;5.0;102.0;0.3;;;;;264.0;4580.0;;16.9;52.0;197.0;2002.0;;;38351.0;22481.0;;"java=21174;xml=1307";;;10006.0;;18.4;;3724.0;4849.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1074;2=497;4=169;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;434.0;274.0;;;;;;;891.0;0.0;891.0;0.0;;;;;61.66415917;1.555577655;0.795392384;2101564;194.4473801;0.78263617;0.314978749;16.72143841;0.312348803;8.138926057;9.257865571;0.184323199;7.706742217;36.99159959;0.704979244;108.51547509999999;48.21852154
2017-04-28;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;807.0;674700.0;0.0;;;0.0;;1.2;7979.0;1.0;0.3547799021787461;;;;0.0;;;;;;;;;;;;;;0.0;12190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12190.0;8.0;5.0;102.0;0.3;;;;;264.0;4580.0;;16.9;52.0;197.0;2002.0;;;38414.0;22490.0;;"java=21174;xml=1316";;;10006.0;;18.4;;3724.0;4849.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1074;2=497;4=169;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;434.0;274.0;;;;;;;891.0;0.0;891.0;0.0;;;;;61.66411641;1.5555376859999999;0.795397641;2101618;194.4432318;0.782624625;0.31499397100000004;16.72152266;0.312340777;8.139205127;9.257679083;0.18431846300000002;7.706544196;36.99172828;0.70496113;108.51423570000001;48.2181562
2017-05-05;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;676560.0;0.0;;;0.0;;1.2;8009.0;1.0;0.35513479957431715;;;;0.0;;;;;;;;;;;;;;0.0;12193.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12193.0;8.0;5.0;102.0;0.3;;;;;264.0;4581.0;;16.9;52.0;199.0;2002.0;;;38562.0;22552.0;;"java=21213;xml=1339";;;10012.0;;18.4;;3724.0;4850.0;;;26.6;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1075;2=496;4=169;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.66623196;1.555417789;0.795413411;2101780;194.42886130000002;0.7825995109999999;0.31498682100000003;16.718329699999998;0.312328122;8.136750754;9.256899866;0.184315675;7.707457487999999;36.89000847;0.704966742;108.50884350000001;48.21875601
2017-05-12;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;678390.0;0.0;;;0.0;;1.2;8010.0;1.0;0.3542210233051785;;;;0.0;;;;;;;;;;;;;;0.0;12217.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12217.0;8.0;5.0;102.0;0.3;;;;;264.0;4585.0;;16.9;52.0;199.0;2006.0;;;38632.0;22613.0;;"java=21254;xml=1359";;;10032.0;;18.4;;3731.0;4857.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1079;2=495;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.70128451;1.5550493319999998;0.795327735;2102278;194.44642340000001;0.78271808;0.314974518;16.71758588;0.312254136;8.135882124;9.257249993;0.18427201399999998;7.710945936;36.91051421;0.705083248;108.4877747;48.22910148
2017-05-19;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;678480.0;0.0;;;0.0;;1.2;8010.0;1.0;0.35417403608065084;;;;0.0;;;;;;;;;;;;;;0.0;12219.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12219.0;8.0;5.0;102.0;0.3;;;;;264.0;4585.0;;16.9;52.0;199.0;2006.0;;;38635.0;22616.0;;"java=21257;xml=1359";;;10033.0;;18.4;;3731.0;4857.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1079;2=495;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.701732299999996;1.555036018;0.7953294870000001;2102296;194.4447585;0.782717562;0.314973248;16.71767391;0.312251462;8.135949457;9.257299162;0.184270436;7.711188149;36.91086602;0.70508387;108.48752079999998;48.22924507
2017-05-26;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;678480.0;0.0;;;0.0;;1.2;8010.0;1.0;0.35417403608065084;;;;0.0;;;;;;;;;;;;;;0.0;12219.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12219.0;8.0;5.0;102.0;0.3;;;;;264.0;4585.0;;16.9;52.0;199.0;2006.0;;;38635.0;22616.0;;"java=21257;xml=1359";;;10033.0;;18.4;;3731.0;4857.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1079;2=495;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.701732299999996;1.555036018;0.7953294870000001;2102296;194.4447585;0.782717562;0.314973248;16.71767391;0.312251462;8.135949457;9.257299162;0.184270436;7.711188149;36.91086602;0.70508387;108.48752079999998;48.22924507
2017-06-02;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;678690.0;0.0;;;0.0;;1.2;8011.0;1.0;0.3541086504884411;;;;0.0;;;;;;;;;;;;;;0.0;12224.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12224.0;8.0;5.0;102.0;0.3;;;;;264.0;4592.0;;16.9;52.0;199.0;2006.0;;;38655.0;22623.0;;"java=21264;xml=1359";;;10037.0;;18.4;;3735.0;4861.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1078;2=496;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.70187539;1.5548851369999999;0.795349346;2102500;194.43022969999998;0.7827058259999999;0.314983591;16.71909394;0.312261118;8.137500119;9.257148633;0.184292509;7.71217503;36.91153103;0.7050478;108.4849294;48.2303044
2017-06-09;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;810.0;678690.0;0.0;;;0.0;;1.2;8011.0;1.0;0.3541086504884411;;;;0.0;;;;;;;;;;;;;;0.0;12224.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12224.0;8.0;5.0;102.0;0.3;;;;;264.0;4592.0;;16.9;52.0;199.0;2006.0;;;38655.0;22623.0;;"java=21264;xml=1359";;;10037.0;;18.4;;3735.0;4861.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1078;2=496;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;32.0;504.0;276.0;;;;;;;963.0;0.0;963.0;0.0;;;;;61.70187539;1.5548851369999999;0.795349346;2102500;194.43022969999998;0.7827058259999999;0.314983591;16.71909394;0.312261118;8.137500119;9.257148633;0.184292509;7.71217503;36.91153103;0.7050478;108.4849294;48.2303044
2017-06-16;141.0;;;;5.0;1715.0;;;;5.0;180.0;13.0;806.0;680580.0;0.0;;;0.0;;1.2;8031.0;1.0;0.3540068764877017;;;;0.0;;;;;;;;;;;;;;0.0;12256.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12256.0;8.0;5.0;102.0;0.3;;;;;264.0;4602.0;;16.9;52.0;199.0;2010.0;;;38749.0;22686.0;;"java=21327;xml=1359";;;10066.0;;18.4;;3742.0;4868.0;;;26.7;"0=48;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1081;2=497;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;27.0;506.0;276.0;;;;;;;960.0;0.0;960.0;0.0;;;;;61.72519014;1.5543705859999999;0.7954227759999999;2103196;194.3938568;0.782711645;0.314821824;16.73123713;0.312157783;8.136604482000001;9.270029517000001;0.18423152199999998;7.7392007210000004;36.94888636;0.705270455;108.454669;48.2434823
2017-06-23;141.0;;;;5.0;1715.0;;;;5.0;180.0;13.0;806.0;681120.0;0.0;;;0.0;;1.2;8036.0;1.0;0.3539464411557435;;;;0.0;;;;;;;;;;;;;;0.0;12265.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12265.0;8.0;5.0;102.0;0.3;;;;;264.0;4621.0;;16.9;52.0;200.0;2010.0;;;38818.0;22704.0;;"java=21345;xml=1359";;;10073.0;;18.4;;3743.0;4868.0;;;26.6;"0=49;5=33;10=38;20=18;30=20;60=12;90=13";2.3;"1=1081;2=497;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;27.0;506.0;276.0;;;;;;;960.0;0.0;960.0;0.0;;;;;61.75010721;1.553436969;0.7958670609999999;2103394;194.41052130000003;0.7826931140000001;0.314774598;16.74520846;0.312684642;8.13761283;9.282760624;0.18477042300000002;7.770768577;36.97299222;0.705420382;108.45392679999999;48.26671608
2017-06-30;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;806.0;681780.0;0.0;;;0.0;;1.2;8036.0;1.0;0.3536038018129015;;;;0.0;;;;;;;;;;;;;;0.0;12271.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12271.0;8.0;5.0;102.0;0.3;;;;;264.0;4621.0;;16.9;52.0;200.0;2014.0;;;38846.0;22726.0;;"java=21367;xml=1359";;;10078.0;;18.4;;3743.0;4870.0;;;26.6;"0=49;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1083;2=497;4=170;6=50;8=34;10=24;12=42";43.0;0.0;108.0;0.0;27.0;505.0;276.0;;;;;;;959.0;0.0;959.0;0.0;;;;;61.7589445;1.5532154390000001;0.795893319;2103694;194.3966242;0.782665635;0.314702138;16.76244311;0.31264005100000003;8.148054802999999;9.289901953;0.18474407399999998;7.775495866;36.99528829;0.705563642;108.44394950000002;48.28182854
2017-07-07;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;807.0;682560.0;0.0;;;0.0;;1.2;8061.0;1.0;0.35429852320675104;;;;0.0;;;;;;;;;;;;;;0.0;12282.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12282.0;8.0;5.0;102.0;0.3;;;;;264.0;4635.0;;16.9;52.0;200.0;2018.0;;;38902.0;22752.0;;"java=21393;xml=1359";;;10087.0;;18.5;;3746.0;4874.0;;;26.6;"0=49;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1085;2=498;4=169;6=50;8=34;10=23;12=43";43.0;0.0;108.0;0.0;27.0;505.0;277.0;;;;;;;960.0;0.0;960.0;0.0;;;;;61.77877362;1.5527570730000002;0.795798633;2104315;194.30468630000001;0.782665618;0.314695756;16.7698106;0.31254778899999996;8.15068514;9.295152104;0.184689555;7.782619997;37.01711151;0.705639127;108.4290684;48.30075203
2017-07-14;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;807.0;682740.0;0.0;;;0.0;;1.2;8061.0;1.0;0.35420511468494603;;;;0.0;;;;;;;;;;;;;;0.0;12286.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12286.0;8.0;5.0;102.0;0.3;;;;;264.0;4638.0;;16.9;52.0;200.0;2019.0;;;38917.0;22758.0;;"java=21399;xml=1359";;;10090.0;;18.5;;3747.0;4876.0;;;26.6;"0=49;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1085;2=499;4=169;6=50;8=34;10=23;12=43";43.0;0.0;108.0;0.0;27.0;505.0;277.0;;;;;;;960.0;0.0;960.0;0.0;;;;;61.78202832;1.552720452;0.795807948;2104411;194.29956030000002;0.782634666;0.314685677;16.77273783;0.31253353100000003;8.151031809;9.297878599;0.18468112899999997;7.784215156;37.01999039;0.7056406759999999;108.4273723;48.30366644
2017-07-21;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;809.0;683130.0;0.0;;;0.0;;1.2;8074.0;1.0;0.3545738000087831;;;;0.0;;;;;;;;;;;;;;0.0;12292.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12292.0;8.0;5.0;102.0;0.3;;;;;264.0;4638.0;;16.9;52.0;200.0;2023.0;;;38934.0;22771.0;;"java=21412;xml=1359";;;10094.0;;18.5;;3747.0;4878.0;;;26.7;"0=49;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1087;2=499;4=169;6=50;8=34;10=23;12=43";43.0;0.0;109.0;0.0;27.0;506.0;277.0;;;;;;;962.0;0.0;962.0;0.0;;;;;61.7956304;1.552455613;0.795842776;2104770;194.26731759999998;0.78260285;0.314678088;16.78472185;0.312480223;8.162517995;9.298286748999999;0.18464962899999998;7.787813395;37.03745682;0.70567948;108.4122892;48.30304119
2017-07-28;140.0;;;;5.0;1700.0;;;;5.0;180.0;13.0;809.0;683730.0;0.0;;;0.0;;1.2;8074.0;1.0;0.3542626475363082;;;;0.0;;;;;;;;;;;;;;0.0;12306.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12306.0;8.0;5.0;102.0;0.3;;;;;265.0;4690.0;;17.1;52.0;200.0;2024.0;;;39058.0;22791.0;;"java=21432;xml=1359";;;10104.0;;18.4;;3761.0;4887.0;;;26.7;"0=49;5=33;10=36;20=20;30=20;60=12;90=13";2.3;"1=1088;2=498;4=169;6=51;8=34;10=22;12=44";43.0;0.0;109.0;0.0;27.0;507.0;276.0;;;;;;;962.0;0.0;962.0;0.0;;;;;61.76922204;1.552219904;0.795852619;2105136;194.2188068;0.7823817559999999;0.314752111;16.79066768;0.31242589600000004;8.164131439;9.303182787;0.184617526;7.805202134;37.04505742;0.705731126;108.41828079999999;48.30598973
2017-08-04;139.0;;;;5.0;1690.0;;;;5.0;180.0;13.0;810.0;687360.0;0.0;;;0.0;;1.2;8076.0;1.0;0.35247905027932963;;;;0.0;;;;;;;;;;;;;;0.0;12385.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12385.0;8.0;5.0;102.0;0.3;;;;;265.0;4723.0;;17.1;52.0;200.0;2026.0;;;39344.0;22912.0;;"java=21535;xml=1377";;;10180.0;;18.5;;3790.0;4905.0;;;26.8;"0=49;5=33;10=36;20=20;30=20;60=12;90=13";2.3;"1=1086;2=502;4=168;6=52;8=34;10=21;12=45";43.0;0.0;110.0;0.0;28.0;505.0;276.0;;;;;;;962.0;0.0;962.0;0.0;;;;;61.76766803;1.5525992259999999;0.7956296890000001;2107493;194.052022;0.782152064;0.314751223;16.81398894;0.312114441;8.173780411000001;9.317553131;0.18444901100000002;7.815818131;37.039632399999995;0.705149673;108.37172369999999;48.31929216
2017-08-11;138.0;;;;5.0;1685.0;;;;5.0;180.0;13.0;810.0;688710.0;0.0;;;0.0;;1.2;8081.0;1.0;0.3520059241190051;;;;0.0;;;;;;;;;;;;;;0.0;12412.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12412.0;8.0;5.0;102.0;0.3;;;;;265.0;4724.0;;17.1;52.0;200.0;2031.0;;;39397.0;22957.0;;"java=21580;xml=1377";;;10194.0;;18.5;;3798.0;4913.0;;;26.8;"0=49;5=33;10=36;20=20;30=20;60=12;90=13";2.3;"1=1091;2=502;4=168;6=52;8=34;10=21;12=45";42.0;0.0;110.0;0.0;28.0;505.0;276.0;;;;;;;961.0;0.0;961.0;0.0;;;;;61.806852600000006;1.552213289;0.795596999;2108017;194.2036502;0.7820843000000001;0.314657804;16.82675329;0.312127938;8.18695817;9.317207594;0.184494243;7.814550831;37.05797154;0.705076857;108.35842779999999;48.33478762
2017-08-18;138.0;;;;5.0;1685.0;;;;5.0;180.0;13.0;811.0;689040.0;0.0;;;0.0;;1.2;8087.0;1.0;0.3520985719261581;;;;0.0;;;;;;;;;;;;;;0.0;12419.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12419.0;8.0;5.0;102.0;0.3;;;;;265.0;4724.0;;17.1;52.0;200.0;2033.0;;;39412.0;22968.0;;"java=21591;xml=1377";;;10199.0;;18.5;;3799.0;4915.0;;;26.9;"0=49;5=33;10=36;20=20;30=20;60=12;90=13";2.3;"1=1093;2=502;4=168;6=52;8=34;10=21;12=45";42.0;0.0;111.0;0.0;28.0;505.0;276.0;;;;;;;962.0;0.0;962.0;0.0;;;;;61.81780234;1.5521072630000001;0.79559009;2108161;194.2751925;0.782088749;0.314652439;16.82705353;0.312106618;8.186975757999999;9.317508483;0.184481641;7.815424912999999;37.06955683;0.705093207;108.35464840000002;48.34086486
2017-08-25;138.0;;;;5.0;1685.0;;;;5.0;180.0;13.0;811.0;690510.0;0.0;;;0.0;;1.2;8093.0;1.0;0.3516096798018856;;;;0.0;;;;;;;;;;;;;;0.0;12449.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12449.0;8.0;5.0;102.0;0.3;;;;;266.0;4726.0;;17.0;52.0;200.0;2037.0;;;39472.0;23017.0;;"java=21640;xml=1377";;;10219.0;;18.5;;3806.0;4922.0;;;26.9;"0=49;5=33;10=36;20=19;30=21;60=12;90=13";2.3;"1=1094;2=505;4=168;6=52;8=34;10=21;12=45";42.0;0.0;111.0;0.0;27.0;506.0;276.0;;;;;;;962.0;0.0;962.0;0.0;;;;;61.83067476;1.55301744;0.7955614959999999;2109089;194.3029981;0.782305536;0.314584638;16.84862422;0.31199489399999997;8.204138849;9.321797231;0.184426072;7.813931987;37.08194107;0.7050660259999999;108.32290060000001;48.35766722
2017-09-01;142.0;;;;5.0;1735.0;;;;5.0;180.0;13.0;815.0;691680.0;0.0;;;0.0;;1.2;8150.0;1.0;0.3534871616932685;;;;0.0;;;;;;;;;;;;;;0.0;12470.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12470.0;8.0;5.0;102.0;0.3;;;;;266.0;4722.0;;17.0;52.0;200.0;2043.0;;;39523.0;23056.0;;"java=21679;xml=1377";;;10235.0;;18.6;;3817.0;4946.0;;;27.0;"0=49;5=33;10=36;20=19;30=21;60=11;90=14";2.3;"1=1097;2=505;4=169;6=50;8=36;10=22;12=45";42.0;0.0;112.0;0.0;27.0;511.0;278.0;;;;;;;970.0;0.0;970.0;0.0;;;;;61.76846126;1.55231097;0.795702951;2109634;193.5997851;0.7821674279999999;0.314526596;16.95912277;0.312042278;8.307506895;9.332966761;0.18450641199999998;7.873106899;37.17930693;0.7058669890000001;108.2816564;48.34914871
2017-09-08;142.0;;;;5.0;1735.0;;;;5.0;180.0;13.0;830.0;698970.0;0.0;;;0.0;;1.2;8320.0;1.0;0.3570968711103481;;;;0.0;;;;;;;;;;;;;;0.0;12603.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12603.0;10.0;7.0;264.0;0.7;;;;;270.0;4739.0;;16.9;52.0;202.0;2090.0;;;39882.0;23299.0;;"java=21922;xml=1377";;;10304.0;;18.5;;3818.0;4999.0;;;27.0;"0=49;5=33;10=36;20=21;30=21;60=11;90=14";2.2;"1=1143;2=506;4=169;6=50;8=36;10=22;12=45";42.0;0.0;114.0;0.0;27.0;521.0;281.0;;;;;;;985.0;0.0;985.0;0.0;;;;;61.7460259;1.552016281;0.795546578;2110916;193.5564253;0.781869103;0.314568652;16.98432245;0.311852769;8.332913768;9.332738015;0.184394358;7.870495084;37.16982864;0.70566664;108.22664329999999;48.33254284
2017-09-15;142.0;;;;5.0;1735.0;;;;5.0;180.0;13.0;830.0;699270.0;0.0;;;0.0;;1.2;8320.0;1.0;0.3569436698271054;;;;0.0;;;;;;;;;;;;;;0.0;12609.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12609.0;10.0;7.0;264.0;0.7;;;;;270.0;4739.0;;16.9;52.0;202.0;2092.0;;;39896.0;23309.0;;"java=21932;xml=1377";;;10308.0;;18.5;;3818.0;5001.0;;;27.0;"0=49;5=33;10=36;20=21;30=21;60=11;90=14";2.2;"1=1144;2=507;4=169;6=50;8=36;10=22;12=45";42.0;0.0;114.0;0.0;27.0;521.0;281.0;;;;;;;985.0;0.0;985.0;0.0;;;;;61.76754719;1.5532979869999999;0.7955664309999999;2111121;193.5947977;0.78187418;0.31455136899999997;16.98435523;0.311822487;8.332315391;9.334036277000001;0.184376452;7.867681672000001;37.16041477;0.7057714829999999;108.21544240000001;48.3391402
2017-09-22;142.0;;;;5.0;1735.0;;;;5.0;180.0;13.0;830.0;699270.0;0.0;;;0.0;;1.2;8320.0;1.0;0.3569436698271054;;;;0.0;;;;;;;;;;;;;;0.0;12609.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12609.0;10.0;7.0;264.0;0.7;;;;;270.0;4739.0;;16.9;52.0;202.0;2092.0;;;39896.0;23309.0;;"java=21932;xml=1377";;;10308.0;;18.5;;3818.0;5001.0;;;27.0;"0=49;5=33;10=36;20=21;30=21;60=11;90=14";2.2;"1=1144;2=507;4=169;6=50;8=36;10=22;12=45";42.0;0.0;114.0;0.0;27.0;521.0;281.0;;;;;;;985.0;0.0;985.0;0.0;;;;;61.75771373;1.553333305;0.795561783;2111073;193.574757;0.781876325;0.314555679;16.98399108;0.31182957699999997;8.332345684;9.333520916;0.18438064399999998;7.867405817000001;37.15907692;0.7057728459999999;108.2188318;48.33425656
